Address;Status-Text;Type;Title;Charset;Description
https://santemontreal.qc.ca/index.php?eID=tx_cms_showpic&file=56394&md5=173afeb659f0ca6873e3d99fa33aa0a6a0d92bfc&parameters%5B0%5D=eyJ3aWR0aCI6IjgwMG0iLCJoZWlnaHQiOiI2MDBtIiwiYm9keVRhZyI6Ijxib2R5&parameters%5B1%5D=IHN0eWxlPVwibWFyZ2luOjA7IGJhY2tncm91bmQ6I2ZmZjtcIj4iLCJ3cmFwIjoi&parameters%5B2%5D=PGEgaHJlZj1cImphdmFzY3JpcHQ6Y2xvc2UoKTtcIj4gfCA8XC9hPiIsImNyb3Ai&parameters%5B3%5D=OiJ7XCJkZWZhdWx0XCI6e1wiY3JvcEFyZWFcIjp7XCJ4XCI6MCxcInlcIjowLFwi&parameters%5B4%5D=d2lkdGhcIjoxLFwiaGVpZ2h0XCI6MX0sXCJzZWxlY3RlZFJhdGlvXCI6XCJOYU5c&parameters%5B5%5D=IixcImZvY3VzQXJlYVwiOm51bGx9fSJ9;ok;text/html;Image;utf-8;
https://santemontreal.qc.ca/index.php?eID=tx_cms_showpic&file=65369&md5=9a9b0aabc87a980654ac35a30ec002deddb2b62d&parameters%5B0%5D=eyJ3aWR0aCI6IjgwMG0iLCJoZWlnaHQiOiI2MDBtIiwiYm9keVRhZyI6Ijxib2R5&parameters%5B1%5D=IHN0eWxlPVwibWFyZ2luOjA7IGJhY2tncm91bmQ6I2ZmZjtcIj4iLCJ3cmFwIjoi&parameters%5B2%5D=PGEgaHJlZj1cImphdmFzY3JpcHQ6Y2xvc2UoKTtcIj4gfCA8XC9hPiIsImNyb3Ai&parameters%5B3%5D=OiJ7XCJkZWZhdWx0XCI6e1wiY3JvcEFyZWFcIjp7XCJ4XCI6MCxcInlcIjowLFwi&parameters%5B4%5D=d2lkdGhcIjoxLFwiaGVpZ2h0XCI6MX0sXCJzZWxlY3RlZFJhdGlvXCI6XCJOYU5c&parameters%5B5%5D=IixcImZvY3VzQXJlYVwiOm51bGx9fSJ9;ok;text/html;Image;utf-8;
https://santemontreal.qc.ca/index.php?eID=tx_cms_showpic&file=66741&md5=0e8e77e9ea7016fd725aacd2a77ef2a0e7968ebc&parameters%5B0%5D=eyJ3aWR0aCI6IjgwMG0iLCJoZWlnaHQiOiI2MDBtIiwiYm9keVRhZyI6Ijxib2R5&parameters%5B1%5D=IHN0eWxlPVwibWFyZ2luOjA7IGJhY2tncm91bmQ6I2ZmZjtcIj4iLCJ3cmFwIjoi&parameters%5B2%5D=PGEgaHJlZj1cImphdmFzY3JpcHQ6Y2xvc2UoKTtcIj4gfCA8XC9hPiIsImNyb3Ai&parameters%5B3%5D=OiJ7XCJkZWZhdWx0XCI6e1wiY3JvcEFyZWFcIjp7XCJ4XCI6MCxcInlcIjowLFwi&parameters%5B4%5D=d2lkdGhcIjoxLFwiaGVpZ2h0XCI6MX0sXCJzZWxlY3RlZFJhdGlvXCI6XCJOYU5c&parameters%5B5%5D=IixcImZvY3VzQXJlYVwiOm51bGx9fSJ9;ok;text/html;Image;utf-8;
https://santemontreal.qc.ca/index.php?eID=tx_cms_showpic&file=66966&md5=90937672a13dca56fe34d75d7d1fb22e838f4402&parameters%5B0%5D=eyJ3aWR0aCI6IjgwMG0iLCJoZWlnaHQiOiI2MDBtIiwiYm9keVRhZyI6Ijxib2R5&parameters%5B1%5D=IHN0eWxlPVwibWFyZ2luOjA7IGJhY2tncm91bmQ6I2ZmZjtcIj4iLCJ3cmFwIjoi&parameters%5B2%5D=PGEgaHJlZj1cImphdmFzY3JpcHQ6Y2xvc2UoKTtcIj4gfCA8XC9hPiIsImNyb3Ai&parameters%5B3%5D=OiJ7XCJkZWZhdWx0XCI6e1wiY3JvcEFyZWFcIjp7XCJ4XCI6MCxcInlcIjowLFwi&parameters%5B4%5D=d2lkdGhcIjoxLFwiaGVpZ2h0XCI6MX0sXCJzZWxlY3RlZFJhdGlvXCI6XCJOYU5c&parameters%5B5%5D=IixcImZvY3VzQXJlYVwiOm51bGx9fSJ9;ok;text/html;Image;utf-8;
https://santemontreal.qc.ca/index.php?eID=tx_cms_showpic&file=73597&md5=ba49570babd53fbedde3edc1fdb986a317b63415&parameters%5B0%5D=eyJ3aWR0aCI6IjgwMG0iLCJoZWlnaHQiOiI2MDBtIiwiYm9keVRhZyI6Ijxib2R5&parameters%5B1%5D=IHN0eWxlPVwibWFyZ2luOjA7IGJhY2tncm91bmQ6I2ZmZjtcIj4iLCJ3cmFwIjoi&parameters%5B2%5D=PGEgaHJlZj1cImphdmFzY3JpcHQ6Y2xvc2UoKTtcIj4gfCA8XC9hPiIsImNyb3Ai&parameters%5B3%5D=OiJ7XCJkZWZhdWx0XCI6e1wiY3JvcEFyZWFcIjp7XCJ4XCI6MCxcInlcIjowLFwi&parameters%5B4%5D=d2lkdGhcIjoxLFwiaGVpZ2h0XCI6MX0sXCJzZWxlY3RlZFJhdGlvXCI6XCJOYU5c&parameters%5B5%5D=IixcImZvY3VzQXJlYVwiOm51bGx9fSJ9;ok;text/html;Image;utf-8;
https://santemontreal.qc.ca/index.php?id=1033;ok;text/html;Problème de santé? Faites le bon choix!;utf-8;
https://santemontreal.qc.ca/index.php?id=1033&L=1;ok;text/html;Public;utf-8;Health problem? There are other options than the emergency rooms
https://santemontreal.qc.ca/index.php?id=4483;ok;text/html;Cliniques d'accès rapide à Montréal;utf-8;
https://santemontreal.qc.ca/index.php?id=4554;ok;text/html;"<img class=""area"" src=""/fileadmin/ete/images/chaud19.png"" TooltipBackround=""#e62523"" TooltipId=""area-tooltip4"" />";utf-8;
https://santemontreal.qc.ca/index.php?id=5570;ok;text/html;professionnel;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/index.php?id=6658;ok;text/html;Public;utf-8;Dans cette série de publications, la Direction régionale de santé publique de Montréal souhaite explorer certains aspects de la santé des Montréalais, en ce temps de COVID-19.  Qu'il s'agisse d'analyses plus approfondies des cas et des décès liés à la covid-19, ou de mettre en lumière les inégalités sociales, l'objectif de cette série est de montrer les répercussions de cette pandémie sur la vie de gens et leur état de santé, au-delà de la lecture des données classiques. À mesure que la situation évolue, il importe de surveiller l’état de santé, particulièrement la santé mentale des Montréalais, ainsi que ses déterminants, afin de pouvoir répondre en temps opportun à des besoins émergents. De nouveaux fascicules abordant diverses thématiques seront diffusés périodiquement.
https://santemontreal.qc.ca/index.php?id=6658&L=1;ok;text/html;Public;utf-8;"In this series of publications, Montréal’s regional public health department wishes to explore certain aspects of Montrealers’ health, in this time of COVID-19.  The goal of the series is to go beyond the day-to-day numbers to show the repercussions of the pandemic on the lives and health of people, whether through further analysis of cases and deaths linked to COVID-19 or by shining a light on social inequalities. As the situation evolves, it is important to monitor Montrealers’ health, especially their mental health, and its determinants, so as to respond to emerging needs in a timely fashion. New publications on various themes will be released periodically.  The themes have been chosen based on public health issues that are prioritized, but also on availability of information. It isn’t possible to comprehensively document the impacts of the pandemic in this series; however, an overview of some of the highlights can be provided."
https://santemontreal.qc.ca/index.php?id=6923;ok;text/html;Public;utf-8;Vous pouvez vous faire dépister dans l'une des situations suivantes : - Vous avez des symptômes s'apparentant à la grippe, à la gastro ou la COVID-19 (fièvre, toux, difficulté à respirer). - Vous n'avez pas de symptômes mais vous avez été en contact étroit avec une personne ayant reçu un résultat de test de COVID-19 positif.
https://santemontreal.qc.ca/lgv/;ok;text/html;Public;utf-8;Le lymphogranulome vénérien (LGV) est une infection transmise sexuellement (ITS) qui atteint les ganglions et les vaisseaux lymphatiques. Le LGV est causé par 3 souches bien précises (L1, L2 et L3) de la bactérie Chlamydia Trachomatis (les autres souches de cette bactérie causent la chlamydiose).
https://santemontreal.qc.ca/maladies-chroniques/;ok;text/html;Public;utf-8;Les maladies chroniques sont des maladies non contagieuses qui se développent lentement, qui peuvent limiter les activités quotidiennes de façon prolongée dans le temps et qui, souvent, ne peuvent être guéries, mais, dans la plupart des cas, peuvent être évitables. Elles sont attribuables à un ensemble de causes qui affectent une personne tout au long de sa vie.
https://santemontreal.qc.ca/plan-du-site/;ok;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/;ok;text/html;Public;utf-8;Portail santé Montréal - Section destinée à la population visant à informer sur les services de santé à Montréal
https://santemontreal.qc.ca/population/actualites/nouvelle/acetylfentanyl-detecte-dans-la-cocaine-a-montreal/;ok;text/html;04-mai-18;utf-8;
https://santemontreal.qc.ca/population/actualites/nouvelle/services-dinjection-supervisee-sis-un-bilan-positif-apres-une-annee-de-mise-en-services/;ok;text/html;Bilan 2017,2018 des services d’injection supervisée de Montréal;utf-8;
https://santemontreal.qc.ca/population/actualites/nouvelle/vapotage-mise-en-garde/;ok;text/html;mise en garde à la population;utf-8;
https://santemontreal.qc.ca/population/carriere/;ok;text/html;Public;utf-8;Faire carrière dans le réseau montréalais de la santé et des services sociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/;ok;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/?tx_solr%5Bpage%5D=0;ok;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/?tx_solr%5Bpage%5D=2;ok;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/?tx_solr%5Bpage%5D=3;ok;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/?tx_solr%5Bpage%5D=4;ok;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/?tx_solr%5Bpage%5D=5;ok;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/?tx_solr%5Bpage%5D=8;ok;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/conseils-et-prevention/accident-vasculaire-cerebral-avc-et-signes/;ok;text/html;Public;utf-8;Qu’est-ce que un accident vasculaire cérébral (AVC) et comment reconnaître les signes?
https://santemontreal.qc.ca/population/conseils-et-prevention/activite-physique-pour-les-aines/;ok;text/html;Public;utf-8;Profitez de chaque occasion pour bouger en pratiquant différentes activités! Dans la mesure du possible, bougez plus souvent et plus longtemps. Rappelez-vous que chaque petit geste compte!   Découvrez le programme Le GO pour bouger! Ce programme d’activité physique créé et adapté pour les aînés, afin de vous aider à rester en forme dans le confort de votre milieu de vie.
https://santemontreal.qc.ca/population/conseils-et-prevention/alimentation-saine/;ok;text/html;Public;utf-8;Une alimentation saine, c'est prendre plaisir à manger tout en optant pour des aliments diversifiés et en priorisant ceux ayant une valeur nutritive élevée : les légumes et les fruits, les produits céréaliers à grains entiers, les produits laitiers, les viandes et volailles ainsi que les substituts de la viande comme le poisson, les légumineuses et le tofu. C'est l'ensemble de ce que l'on mange au fil des jours qui constitue l'alimentation saine. Tout est une question de fréquence et de quantité!
https://santemontreal.qc.ca/population/conseils-et-prevention/alimentation-saine-pour-adolescents/;ok;text/html;Public;utf-8;Alimentation saine pour adolescents
https://santemontreal.qc.ca/population/conseils-et-prevention/alimentation-saine-pour-enfants/;ok;text/html;Public;utf-8;Alimentation saine pour enfants
https://santemontreal.qc.ca/population/conseils-et-prevention/alimentation-saine-pour-femme-enceinte/;ok;text/html;Public;utf-8;Quoi manger quand on est enceinte ?
https://santemontreal.qc.ca/population/conseils-et-prevention/alimentation-saine-pour-nourrissons/;ok;text/html;Public;utf-8;Alimentation saine pour nourrissons
https://santemontreal.qc.ca/population/conseils-et-prevention/allaitement/;ok;text/html;Public;utf-8;Le lait maternel est le seul lait parfaitement adapté aux besoins du bébé. Aucun autre produit ne peut lui être comparé. L’allaitement exclusif jusqu’à 6 mois, c’est-à-dire donner à bébé uniquement du lait maternel, pas même de l’eau, fournit les éléments nécessaires à sa santé, sa croissance et son développement. Allaiter en temps de COVID-19 Pourquoi allaiter? Se préparer à l'allaitement L'importance du soutien Témoignages Réponses aux questions les plus fréquentes Ressources
https://santemontreal.qc.ca/population/conseils-et-prevention/angine-de-poitrine/;ok;text/html;Public;utf-8;L’angine survient dans des situations où le coeur doit fournir un effort supplémentaire, mais ne parvient pas à recevoir suffisamment d’oxygène en raison du rétrécissement d’une artère coronaire par l’artériosclérose. Angina occurs when the heart must do extra work but does not receive enough oxygen for its needs because a coronary artery is narrowed due to arteriosclerosis.
https://santemontreal.qc.ca/population/conseils-et-prevention/arythmies-cardiaques/;ok;text/html;Public;utf-8;Une arythmie cardiaque est un problème dû à un fonctionnement anormal de l’électricité cardiaque.  Arrhythmia refers to the abnormal function of the heart's electrical system
https://santemontreal.qc.ca/population/conseils-et-prevention/avis-debullition-de-leau/;ok;text/html;Public;utf-8;L'eau potable sur l'Île-de-Montréal est d'excellente qualité. Cependant, il peut arriver de détecter une anomalie. Lorsque c'est le cas, le responsable du réseau d’aqueduc peut émettre différents types d’avis à la population : un avis d’ébullition de l’eau ou un avis d’ébullition préventif, un avis de non-consommation de l’eau ou encore un avis de non-utilisation de l’eau. Des consignes existent pour chaque type d'avis émis pour éviter les problèmes de santé.
https://santemontreal.qc.ca/population/conseils-et-prevention/avis-de-non-consommation-de-leau/;ok;text/html;Public;utf-8;L'eau potable sur l'Île-de-Montréal est d'excellente qualité. Cependant, il peut arriver de détecter une anomalie. Lorsque c'est le cas, le responsable du réseau d’aqueduc peut émettre différents types d’avis à la population : un avis d’ébullition de l’eau ou un avis d’ébullition préventif, un avis de non-consommation de l’eau ou encore un avis de non-utilisation de l’eau. Des consignes existent pour chaque type d'avis émis pour éviter les problèmes de santé.
https://santemontreal.qc.ca/population/conseils-et-prevention/avis-de-non-utilisation-de-leau/;ok;text/html;Public;utf-8;L'eau potable sur l'Île-de-Montréal est d'excellente qualité. Cependant, il peut arriver de détecter une anomalie. Lorsque c'est le cas, le responsable du réseau d’aqueduc peut émettre différents types d’avis à la population : un avis d’ébullition de l’eau ou un avis d’ébullition préventif, un avis de non-consommation de l’eau ou encore un avis de non-utilisation de l’eau. Des consignes existent pour chaque type d'avis émis pour éviter les problèmes de santé.
https://santemontreal.qc.ca/population/conseils-et-prevention/brulures-thermiques-et-chimiques/;ok;text/html;Public;utf-8;Qu'est-ce qui peut causer une brûlure ? Principalement : une substance chaude tel le feu (brûlure thermique), un produit chimique (brûlure chimique), du froid, un courant électrique, des radiations.
https://santemontreal.qc.ca/population/conseils-et-prevention/cancer-du-sein/;ok;text/html;Public;utf-8;Le cancer du sein est le cancer le plus courant chez la femme. En 2017, le nombre de nouveaux cas de cancer du sein est estimé à 6500 au Québec1. Ce cancer, qui résulte de la multiplication de cellules anormales dans le sein, est aussi la deuxième cause de décès par cancer chez la femme. La mammographie est le seul examen recommandé au Québec, au Canada et dans le monde pour le dépistage du cancer du sein.
https://santemontreal.qc.ca/population/conseils-et-prevention/chaleur-accablante/;ok;text/html;Public;utf-8;Travailler à la chaleur, peu importe le secteur dans lequel on oeuvre, présente des risques pour la santé, et les risques sont encore plus grands lorsque surviennent les premières journées de canicule
https://santemontreal.qc.ca/population/conseils-et-prevention/chauffage-au-bois/;ok;text/html;Public;utf-8;La fumée provenant de la combustion du bois pollue l'air extérieur. Cette pollution peut s'infiltrer dans les résidences du voisinage et affecter la qualité de leur air intérieur. L’air intérieur peut aussi être affecté lorsqu’on ouvre le poêle pour y ajouter du bois ou si le poêle a une fuite.
https://santemontreal.qc.ca/population/conseils-et-prevention/coqueluche/;ok;text/html;Public;utf-8;La coqueluche est une infection des voies respiratoires très contagieuse. Elle est provoquée par une bactérie appelée Bordetella pertussis.  Cette bactérie se propage par des gouttelettes projetées dans l’air par une personne infectée qui tousse ou qui éternue.
https://santemontreal.qc.ca/population/conseils-et-prevention/coquerelles-blattes/;ok;text/html;Public;utf-8;La présence de coquerelles (blattes) peut toucher tout le monde, peu importe la classe sociale ou l’origine des occupants. Il n’y a pas de honte à vivre une telle situation. À Montréal, selon des enquêtes menées par la Direction régionale de santé publique de Montréal depuis 2010, environ 3% (22 000) des ménages auraient eu des coquerelles dans la dernière année .
https://santemontreal.qc.ca/population/conseils-et-prevention/deficience-intellectuelle-di/;ok;text/html;Public;utf-8;La personne ayant une déficience intellectuelle (DI) présente des limitations significatives du fonctionnement intellectuel (raisonnement, planification, résolution de problème, pensée abstraite, compréhension d’idées complexes, apprentissages à partir d’expériences, mémorisation, attention).
https://santemontreal.qc.ca/population/conseils-et-prevention/eau-potable/;ok;text/html;Public;utf-8;L'eau potable sur l'Île-de-Montréal est d'excellente qualité. Cependant, il peut arriver de détecter une anomalie. Lorsque c'est le cas, le responsable du réseau d’aqueduc peut émettre différents types d’avis à la population : un avis d’ébullition de l’eau ou un avis d’ébullition préventif, un avis de non-consommation de l’eau ou encore un avis de non-utilisation de l’eau. Des consignes existent pour chaque type d'avis émis pour éviter les problèmes de santé.
https://santemontreal.qc.ca/population/conseils-et-prevention/ebola/;ok;text/html;Public;utf-8;Il n’y a pas de traitement spécifique, ni de vaccin contre le virus Ebola. Cependant, les soins médicaux peuvent maintenir en vie les personnes malades. Celles-ci doivent être hospitalisées immédiatement pour améliorer leur chance de survie et empêcher la transmission du virus aux autres personnes.
https://santemontreal.qc.ca/population/conseils-et-prevention/encephalite-equine-de-lest/;ok;text/html;Public;utf-8;L’encéphalite équine de l’Est est une maladie causée par un virus. Les symptômes peuvent aller d’une maladie fébrile de courte durée jusqu’à une forme grave qui provoque une inflammation du cerveau et des méninges pouvant conduire à la mort. La maladie chez l'humain est rare. Les humains ne contractent pas la maladie après un contact avec un cheval malade, mais à la suite d’une piqûre de moustique infecté. Les oiseaux sauvages sont les hôtes naturels de ce virus et les moustiques s'infectent en les piquant.
https://santemontreal.qc.ca/population/conseils-et-prevention/froid-intense/;ok;text/html;Public;utf-8;Le froid intense correspond à une période où les températures descendent significativement en-dessous des normales. À la température s’ajoute l’effet du vent ou ce qu’on appelle le refroidissement éolien, qui augmente la sensation de froid. Ainsi, à -15 °C, un vent soufflant à 35 km/h induit une température ressentie de -27 °C. En général, les risques pour la santé sont plus élevés lorsque la température ressentie est inférieure à -27 °C.
https://santemontreal.qc.ca/population/conseils-et-prevention/gastroenterite-virale/;ok;text/html;Public;utf-8;La gastroentérite est une inflammation des parois de l’estomac et de l’intestin qui provoque de la diarrhée et des vomissements. Elle peut être causée par un virus, une bactérie ou un parasite qui circule principalement en automne et en hiver.
https://santemontreal.qc.ca/population/conseils-et-prevention/grippe/;ok;text/html;Public;utf-8;La grippe est une infection des voies respiratoires qui se transmet très facilement. Elle est causée par le virus de l’influenza.
https://santemontreal.qc.ca/population/conseils-et-prevention/guide-sante-sexe/;ok;text/html;Public;utf-8;Les grands rassemblements favorisent les contacts étroits entre les personnes. Par la même occasion, ils peuvent être des milieux d’éclosion de certaines infections
https://santemontreal.qc.ca/population/conseils-et-prevention/guide-sante-sexe/?l=1%253fiframe%253dtrue&oreawe67tdyfc=yes;ok;text/html;Public;utf-8;Les grands rassemblements favorisent les contacts étroits entre les personnes. Par la même occasion, ils peuvent être des milieux d’éclosion de certaines infections
https://santemontreal.qc.ca/population/conseils-et-prevention/hepatites-a-b-et-c/;ok;text/html;Public;utf-8;Les hépatites A, B et C sont des inflammations du foie causées par des virus. Il est possible d’attraper une hépatite C plus d’une fois dans sa vie
https://santemontreal.qc.ca/population/conseils-et-prevention/infections-transmissibles-sexuellement-et-par-le-sang-itss/;ok;text/html;Public;utf-8;Les infections transmises sexuellement et par le sang (ITSS), ou les maladies transmises sexuellement (MTS), affectent la santé en général, le bien-être et la capacité reproductrice des personnes affectées. Les comportements sexuels risqués peuvent augmenter vos chances d'attraper une ITSS.
https://santemontreal.qc.ca/population/conseils-et-prevention/inondations/;ok;text/html;Public;utf-8;Les inondations importantes ont lieu habituellement au printemps lors de la fonte des neiges, en période de fortes pluies, mais également en hiver lorsqu’il y a formation de fragments de glace flottant à la surface d’un cours d’eau. Une hausse rapide et importante du niveau d'eau peut également survenir lors d'une rupture de barrage.
https://santemontreal.qc.ca/population/conseils-et-prevention/itinerance/;ok;text/html;Public;utf-8;L’itinérance désigne un processus de désaffiliation sociale et une situation  de rupture sociale qui se manifestent par la difficulté pour une personne d’avoir un domicile stable, sécuritaire, adéquat et salubre en raison de la faible disponibilité des logements ou de son incapacité à s’y maintenir et, à la fois, par la difficulté de maintenir des rapports fonctionnels, stables et sécuritaires dans la communauté.
https://santemontreal.qc.ca/population/conseils-et-prevention/legionellose/;ok;text/html;Public;utf-8;La légionellose est une maladie d’origine bactérienne. Elle est causée par la bactérie Legionella.  La maladie du Légionnaire est la forme de légionellose la plus fréquente et la plus grave car elle cause une infection aiguë des poumons (pneumonie).
https://santemontreal.qc.ca/population/conseils-et-prevention/maladie-de-lyme/;ok;text/html;Public;utf-8;La maladie de Lyme est causée par une bactérie qui se transmet par la piqûre d'une tique infectée. Cette maladie est présente aux États-Unis depuis la fin des années 1970, notamment dans les états du nord-est et mid-Atlantique. Au Québec, cette maladie est d'apparition plus récente et survenait le plus souvent après un séjour à l'extérieur de la province. Depuis 2015, la proportion de cas transmis au Québec se maintient autour de 70%, l'Estrie et la Montérégie constituent les deux régions où l'infection survient.
https://santemontreal.qc.ca/population/conseils-et-prevention/malaria-paludisme/;ok;text/html;Public;utf-8;La malaria est une maladie infectieuse très grave, parfois mortelle, causée par un parasite, le plasmodium. Il existe plusieurs familles de plasmodium, donnant des formes de malaria de gravité variable. Le parasite le plus dangereux et le plus résistant aux médicaments est le Plasmodium falciparum.
https://santemontreal.qc.ca/population/conseils-et-prevention/mercure/;ok;text/html;Public;utf-8;Le mercure dégage des vapeurs incolores et inodores, mais très toxiques, même à la température ordinaire et encore plus lorsqu’il est chauffé.
https://santemontreal.qc.ca/population/conseils-et-prevention/moisissures/;ok;text/html;Public;utf-8;Les moisissures sont des champignons microscopiques présents partout dans notre environnement, à l’extérieur (sauf en hiver) et à l’intérieur des habitations. Lorsqu’elles sont en petite quantité et qu’elles sont éliminées régulièrement, les moisissures ne posent pas de problèmes à la santé. Par contre, lorsqu’elles se développent de façon importante, les moisissures dispersent dans l’air ambiant des particules respirables qui peuvent entraîner des problèmes de santé chez certaines personnes.
https://santemontreal.qc.ca/population/conseils-et-prevention/monoxyde-de-carbone/;ok;text/html;Public;utf-8;Le monoxyde de carbone (CO) est un gaz toxique. Il est sans odeur, sans couleur, sans saveur. Ses effets peuvent se produire bien avant que vous ne soupçonniez sa présence. Le monoxyde de carbone est une menace pour votre santé même à un faible niveau d’exposition. Quand il entre dans votre organisme, le CO se substitue à l’oxygène présent dans votre sang. Il empêche alors l’oxygène de nourrir votre corps.
https://santemontreal.qc.ca/population/conseils-et-prevention/participation-sociale-et-sante/;ok;text/html;Public;utf-8;La participation sociale est le fait de prendre part à des activités de nature sociale, c’est-à-dire entretenir des relations significatives, faire partie d’une communauté, et prendre part à des activités de groupe, de bénévolat ou de travail rémunéré.
https://santemontreal.qc.ca/population/conseils-et-prevention/plomb-dans-leau-potable/;ok;text/html;Public;utf-8;La présence de plomb dans l’eau sur le territoire de l’île de Montréal est principalement associée à la présence d’ESP. Les résidences susceptibles d’avoir une ESP sont les résidences de 8 logements ou moins construites avant 1970. La ville de Montréal estime qu’il resterait environ 50 000 ESP sur son territoire en date de 2019.
https://santemontreal.qc.ca/population/conseils-et-prevention/poux/;ok;text/html;Public;utf-8;Les poux sont de petits insectes. Ils vivent sur le cuir chevelu. Ils ne sont pas dangereux mais dérangent. Ils sont plus fréquents en milieu scolaire ou de garde. Ils s’attrapent surtout par contact de cheveux à cheveux.
https://santemontreal.qc.ca/population/conseils-et-prevention/premiers-secours/;ok;text/html;Public;utf-8;Lorsqu’un incident se produit et qu’une personne est blessée, il est impératif d’agir rapidement. Jusqu’à ce que les professionnels de la santé arrivent sur les lieux, il faut appliquer les techniques de premiers secours. Le secouriste est le premier répondant dans l'application des mesures des secours jusqu’à l’arrivée des services d’urgence spécialisés.
https://santemontreal.qc.ca/population/conseils-et-prevention/prevention-des-chutes/;ok;text/html;"Outils pour la population pour aider à prévenir les chutes&nbsp;";utf-8;
https://santemontreal.qc.ca/population/conseils-et-prevention/prevention-des-chutes-chez-les-aines/;ok;text/html;Public;utf-8;Les chutes et leurs séquelles sont parmi les problèmes les plus graves et les plus fréquents qui affectent les personnes âgées. C’est pourquoi, plusieurs interventions efficaces ont été développées dans le but de les prévenir.
https://santemontreal.qc.ca/population/conseils-et-prevention/programme-pour-une-maternite-sans-danger-pmsd/;ok;text/html;Public;utf-8;Au Québec, les travailleuses enceintes ou qui allaitent peuvent bénéficier de mesures préventives afin que le travail qu’elles occupent soit sécuritaire pour leur grossesse, le bébé à naître ou l’enfant qu’elles allaitent. Il s’agit du programme Pour une maternité sans danger de la CNESST.
