Address;Status-Code;Status-Text;Type;Size;Title;Date;Level;Links Out;Links In;Server;Error;Duration;Charset;Description
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/sante-des-communautes-linguistiques?items_per_page=10;12002;timeout;;;10;;2;;5;;Le d?lai imparti ? l'op?ration est d?pass?;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/sante-des-communautes-linguistiques?items_per_page=25;12002;timeout;;;25;;2;;5;;Le d?lai imparti ? l'op?ration est d?pass?;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/sante-des-communautes-linguistiques?items_per_page=5;200;ok;text/html;490884;Santé des communautés linguistiques | INSPQ;27.05.2022  18:21:58;3;788;1;cloudflare;;01:01.293;utf-8;La langue d’expression est un déterminant de la santé de plus en plus considéré dans la planification sociosanitaire. Il est connu que les groupes en situation minoritaire sont souvent plus
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/sante-des-communautes-linguistiques?items_per_page=5&page=1;200;ok;text/html;490733;Santé des communautés linguistiques | Page 2 | INSPQ;27.05.2022  18:22:58;4;789;1;cloudflare;;00:58.433;utf-8;La langue d’expression est un déterminant de la santé de plus en plus considéré dans la planification sociosanitaire. Il est connu que les groupes en situation minoritaire sont souvent plus
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/sante-des-communautes-linguistiques?items_per_page=All;200;ok;text/html;492003;Santé des communautés linguistiques | INSPQ;27.05.2022  18:20:53;2;792;4;cloudflare;;01:02.661;utf-8;La langue d’expression est un déterminant de la santé de plus en plus considéré dans la planification sociosanitaire. Il est connu que les groupes en situation minoritaire sont souvent plus
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/sante-des-communautes-linguistiques?page=1;200;ok;text/html;490124;Santé des communautés linguistiques | Page 2 | INSPQ;27.05.2022  18:20:32;2;789;1;cloudflare;;00:59.572;utf-8;La langue d’expression est un déterminant de la santé de plus en plus considéré dans la planification sociosanitaire. Il est connu que les groupes en situation minoritaire sont souvent plus
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/sante-des-communautes-linguistiques?themekey-theme=mobile;12002;timeout;;;Version mobile;;2;;5;;Le d?lai imparti ? l'op?ration est d?pass?;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population/surveillance-des-inegalites-sociales-de-sante;12002;timeout;;;                 Surveillance des inégalités sociales de santé                      ;;1;;477;;;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population?items_per_page=10;12002;timeout;;;10;;2;;2;;;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population?items_per_page=50;12002;timeout;;;50;;2;;2;;;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population?items_per_page=All;12002;timeout;;;Tous;;2;;2;;;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population?page=1;12002;timeout;;;Suiv. ›;;2;;2;;;00:00.000;utf-8;
https://www.inspq.qc.ca/analyses-de-l-etat-de-sante-de-la-population?themekey-theme=mobile;12002;timeout;;;Version mobile;;2;;2;;;00:00.000;utf-8;
https://www.inspq.qc.ca/ase;12002;timeout;;;                 Ateliers de santé environnementale                      ;;1;;477;;;00:00.000;utf-8;
https://www.inspq.qc.ca/ase/comites-equipes;12002;timeout;;;                 Comités et équipes                      ;;1;;477;;;00:00.000;utf-8;
https://www.inspq.qc.ca/ase/contactez-nous;200;ok;text/html;482174;Contactez les Ateliers de santé environnementale | INSPQ;27.05.2022  17:56:47;1;776;476;cloudflare;;00:03.117;utf-8;Contactez-nous Aide à l’inscription Pour tout problème technique, écrivez à webmestre@inspq.qc.ca. Secrétariat des ASE 2020 Pour toute question en lien avec l’événement, contactez Mme Maxime Boivin
https://www.inspq.qc.ca/ase/contactez-nous?themekey-theme=mobile;12002;timeout;;;Version mobile;;2;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/ase/programmation;12002;timeout;;;                 Programmation                      ;;1;;477;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1019/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Daniel Beauregard"" />";;14;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1038/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Myreille Arteau"" />";27.05.2022  18:34:43;15;;1;cloudflare;;00:57.914;utf-8;
https://www.inspq.qc.ca/auteurs/1061/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Lucie Beaudreau"" />";27.05.2022  18:33:15;14;;2;cloudflare;;00:43.405;utf-8;
https://www.inspq.qc.ca/auteurs/1061/all/feeds?themekey-theme=desktop;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Lucie Beaudreau"" />";27.05.2022  18:34:27;15;;1;cloudflare;;00:58.088;utf-8;
https://www.inspq.qc.ca/auteurs/1062/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Michel Lévy"" />";;14;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1063/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Karine Blouin"" />";;5;;2;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1074/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Lyne Arcand"" />";;7;;1;;Le d?lai imparti ? l'op?ration est d?pass?;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1074/all/feeds?themekey-theme=desktop;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Lyne Arcand"" />";27.05.2022  18:28:11;9;;2;cloudflare;;00:59.303;utf-8;
https://www.inspq.qc.ca/auteurs/1074/all/feeds?themekey-theme=mobile;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Lyne Arcand"" />";27.05.2022  18:27:09;8;;1;cloudflare;;00:59.508;utf-8;
https://www.inspq.qc.ca/auteurs/1120/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Paul-André Perron"" />";;3;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1203/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Joane Désilets"" />";27.05.2022  18:31:42;12;;2;cloudflare;;00:57.903;utf-8;
https://www.inspq.qc.ca/auteurs/1208/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Brian Ward"" />";27.05.2022  18:32:42;13;;3;cloudflare;;00:56.400;utf-8;
https://www.inspq.qc.ca/auteurs/1208/all/feeds?themekey-theme=mobile;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Brian Ward"" />";;14;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1231/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Amadou Diogo Barry"" />";;3;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1290/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Caroline Tessier"" />";;8;;1;;Le d?lai imparti ? l'op?ration est d?pass?;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1291/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Marie-Claude Drouin"" />";27.05.2022  18:30:16;11;;1;cloudflare;;00:59.139;utf-8;
https://www.inspq.qc.ca/auteurs/1374/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Emmanuelle Bouchard-Bastien"" />";;3;;1;;Le d?lai imparti ? l'op?ration est d?pass?;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1387/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Véronique Lisée"" />";27.05.2022  18:27:09;8;;1;cloudflare;;00:58.938;utf-8;
https://www.inspq.qc.ca/auteurs/1387/all/feeds?themekey-theme=desktop;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Véronique Lisée"" />";27.05.2022  18:28:12;9;;2;cloudflare;;00:58.653;utf-8;
https://www.inspq.qc.ca/auteurs/1387/all/feeds?themekey-theme=mobile;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Véronique Lisée"" />";27.05.2022  18:29:13;10;;1;cloudflare;;00:57.351;utf-8;
https://www.inspq.qc.ca/auteurs/1433/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Pascaline Feuillet"" />";27.05.2022  18:22:37;3;;2;cloudflare;;01:00.178;utf-8;
https://www.inspq.qc.ca/auteurs/1433/all/feeds?themekey-theme=desktop;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Pascaline Feuillet"" />";;5;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1433/all/feeds?themekey-theme=mobile;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Pascaline Feuillet"" />";27.05.2022  18:23:37;4;;1;cloudflare;;00:58.467;utf-8;
https://www.inspq.qc.ca/auteurs/1456/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Claude Gauthier"" />";;12;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1469/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Catherine Morin-Boulais"" />";27.05.2022  18:22:40;4;;3;cloudflare;;00:58.562;utf-8;
https://www.inspq.qc.ca/auteurs/1469/all/feeds?themekey-theme=desktop;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Catherine Morin-Boulais"" />";;6;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1469/all/feeds?themekey-theme=mobile;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Catherine Morin-Boulais"" />";27.05.2022  18:23:38;5;;1;cloudflare;;00:57.410;utf-8;
https://www.inspq.qc.ca/auteurs/1513/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Isabelle Alarie"" />";27.05.2022  18:29:13;10;;2;cloudflare;;00:53.338;utf-8;
https://www.inspq.qc.ca/auteurs/1513/all/feeds?themekey-theme=desktop;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Isabelle Alarie"" />";27.05.2022  18:30:18;11;;2;cloudflare;;00:58.039;utf-8;
https://www.inspq.qc.ca/auteurs/1543/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Susie Gagnon"" />";27.05.2022  18:34:13;15;;1;cloudflare;;00:54.390;utf-8;
https://www.inspq.qc.ca/auteurs/1566/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Eveline Toth"" />";27.05.2022  18:30:44;11;;2;cloudflare;;00:59.024;utf-8;
https://www.inspq.qc.ca/auteurs/1566/all/feeds?themekey-theme=mobile;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Eveline Toth"" />";27.05.2022  18:32:45;13;;1;cloudflare;;00:56.810;utf-8;
https://www.inspq.qc.ca/auteurs/1606/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Mirna Panic"" />";;3;;2;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1634/all/feeds;12002;timeout;;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Lise Thibodeau"" />";;4;;1;;;00:00.000;utf-8;
https://www.inspq.qc.ca/auteurs/1635/all/feeds;200;ok;application/rss+xml;;"<img typeof=""foaf:Image"" class=""image-style-none"" src=""https://www.inspq.qc.ca/misc/feed.png"" width=""16"" height=""16"" alt=""Souscrire à Marie-Josée Archetto"" />";27.05.2022  18:32:52;13;;3;cloudflare;;00:55.000;utf-8;
