Address;Type;Title;Charset;Description
https://www.ophq.gouv.qc.ca/plans-daction/introduction-aux-plans-daction.html;text/html;Introduction aux plans d’action - Office des personnes handicapées du Québec;utf-8;Cette section présente de l’information, de la documentation et des outils en soutien à la production des plans d’action annuels à l’égard des personnes handicapées, comme prévue à l’article 61.1 de la Loi assurant l’exercice des droits des personnes handicapées en vue de leur intégration scolaire, professionnelle et sociale (la Loi).
https://www.ophq.gouv.qc.ca/plans-daction/ministeres-et-organismes-publics-assujettis-a-larticle-611-de-la-loi.html;text/html;Ministères et organismes publics assujettis à l’article 61.1 de la Loi - Office des personnes handicapées du Québec;utf-8;Présentation de la liste des ministères et organismes publics assujettis à l'article 61.1 de la Loi assurant l'exercice des droits des personnes handicapées en vue de leur intégration scolaire, professionnelle et sociale ainsi que les plans d'action et bilans produits par ces derniers.
https://www.ophq.gouv.qc.ca/plans-daction/municipalites-assujetties-a-larticle-611-de-la-loi.html;text/html;Municipalités assujetties à l’article 61.1 de la Loi - Office des personnes handicapées du Québec;utf-8;Présentation de la liste des municipalités assujetties à l'article 61.1 de la Loi assurant l'exercice des droits des personnes handicapées en vue de leur intégration scolaire, professionnelle et sociale ainsi que les plans d'action et bilans produits par ces dernières.
https://www.ophq.gouv.qc.ca/plans-daction/formations-et-ateliers-dinformation.html;text/html;Formations et ateliers d’information - Office des personnes handicapées du Québec;utf-8;Découvrez nos formations et nos ateliers d’information et de sensibilisation pour vous soutenir dans l’exercice de vos responsabilités à l’égard des personnes handicapées.
https://www.ophq.gouv.qc.ca/plans-daction/documents-de-reference.html;text/html;Documents de référence - Office des personnes handicapées du Québec;utf-8;Obligation des ministères, organismes et municipalités de produire un plan d’action annuel
https://www.ophq.gouv.qc.ca/plans-daction/role-de-loffice.html;text/html;Rôle de l'Office - Office des personnes handicapées du Québec;utf-8;Explication du rôle de l'Office à l'égard des plans d'action produits par les organisations assujetties à l'article 61.1 de la Loi.
https://www.ophq.gouv.qc.ca/faq/faq-plans-daction.html;text/html;FAQ - Plans d’action - Office des personnes handicapées du Québec;utf-8;Cette foire aux questions fournit des réponses sur les visées et les principaux contenus d'un plan d'action annuel, sur les organisations assujetties à la production d'un plan d'action annuel, sur les types de mesures ainsi que sur le soutien-conseil offert par l'Office des personnes handicapées du Québec aux organisations.
https://www.ophq.gouv.qc.ca/evenements/semaine-quebecoise-des-personnes-handicapees.html;text/html;Semaine québécoise des personnes handicapées - Office des personnes handicapées du Québec;utf-8;La Semaine québécoise des personnes handicapées a lieu du 1er au 7 juin.
https://www.ophq.gouv.qc.ca/evenements/journee-internationale-des-personnes-handicapees.html;text/html;Journée internationale des personnes handicapées - Office des personnes handicapées du Québec;utf-8;Le 3 décembre marque la Journée internationale des personnes handicapées
https://www.ophq.gouv.qc.ca/evenements/embauche-de-travailleuses-et-travailleurs-handicapes.html;text/html;Embauche de travailleuses et travailleurs handicapés - Office des personnes handicapées du Québec;utf-8;Pourquoi bénéficier du talent des travailleuses et travailleurs handicapés?
https://www.ophq.gouv.qc.ca/evenements/la-reussite-educative-des-eleves-handicapes.html;text/html;La réussite éducative des élèves handicapés - Office des personnes handicapées du Québec;utf-8;Explication du contenu de la section Web de l'Office portant sur la réussite éducative des élèves handicapés.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020.html;text/html;Édition 2020 - Office des personnes handicapées du Québec;utf-8;Le Prix À part entière rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées. Soumettez une candidature pour cette 7e édition!  
https://www.ophq.gouv.qc.ca/entrepriseinclusive.html;text/html;"<img src=""fileadmin/templates/images/BTN_Web_Emploi_2021-2022.png"" width=""310"" height=""266"" alt=""Entreprise inclusive, entreprise d'avenir. C'et tout le québec qui gagne. #entrepriseinclusive"" />";utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/semaine-quebecoise-des-personnes-handicapees-une-video-vaut-mille-mots.html?no_cache=1&cHash=24ddfa5690df1103fbbbdbe2be0781f7;text/html;Semaine québécoise des personnes handicapées : une vidéo vaut mille mots - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/cyberbulletin-passerelle-programmes-daide-financiere-de-retraite-quebec-pour-les-enfants-handicap.html?no_cache=1&cHash=3e46bda33ab246481918bb353d5f6660;text/html;Cyberbulletin Passerelle : programmes d’aide financière de Retraite Québec pour les enfants handicapés  - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/coup-doeil-sur-les-programmes-et-mesures-destines-aux-personnes-handicapees.html?no_cache=1&cHash=4f99f5affdc5a8b3b60f9bc8dcc71866;text/html;Coup d’œil sur les programmes et mesures destinés aux personnes handicapées - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/nouvelle-edition-dexpress-o-1.html?no_cache=1&cHash=f96cd85df679126c4bf75f4fa0bfcf6e;text/html;Nouvelle édition d'Express-O - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/services-directs.html;text/html;"<img src=""fileadmin/templates/images/Besoin_aide1.svg"" width=""173"" height=""70"" alt=""Besoin d'aide"" />";utf-8;
https://www.ophq.gouv.qc.ca/publications/guides-de-loffice/guides-pour-les-ministeres-les-organismes-publics-et-les-municipalites.html;text/html;Guides pour les ministères, les organismes publics et les municipalités - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/accessibilite.html;text/html;Accessibilité - Office des personnes handicapées du Québec;utf-8;Cette page présente les principales dispositions prises pour rendre ce site Web accessible dans le respect du Standard sur l'accessibilité de sites Web. 
https://www.ophq.gouv.qc.ca/plan-du-site.html;text/html;Plan du site - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/politique-de-confidentialite.html;text/html;Politique de confidentialité - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/faq/faq-la-loi.html;text/html;FAQ - La Loi - Office des personnes handicapées du Québec;utf-8;Cette foire aux questions explique les principales dispositions de la Loi assurant l'exercice des droits des personnes handicapées en vue de leur intégration scolaire, professionnelle et sociale.
https://www.ophq.gouv.qc.ca/services-directs/programmes-mesures-et-services/capsules-info-services.html;text/html;Capsules Info-services - Office des personnes handicapées du Québec;utf-8;Vous trouverez dans cette page diverses capsules d'information portant sur les programmes, mesures et services existants pour les personnes handicapées, leur famille et leurs proches.
https://www.ophq.gouv.qc.ca/services-directs/programmes-mesures-et-services/avoir-un-emploi-cest-possible.html;text/html;Avoir un emploi, c’est possible! - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/outil-de-recherche.html?tx_ccwdocumentation_ccwdocumentation[uid]=7771;text/html;Outil de recherche - Office des personnes handicapées du Québec;utf-8;Page de recherche des publications de l’Office des personnes handicapées du Québec.
https://www.ophq.gouv.qc.ca/fileadmin/centre_documentaire/Documents_de_reference/Depliant_programmes_mesures_services_pour_les_familles_enfant_handicape.pdf;application/pdf;"Version imprimable (PDF)<img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/centre_documentaire/Documents_de_reference/Depliant_Feuillet_Reunis_sous_meme_toit_fr.pdf;application/pdf;"Version imprimable (PDF)<img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/publications/publications-in-english/leaflets.html;text/html;Leaflets - Office des personnes handicapées du Québec;utf-8;Download the Office des personnes handicapées du Québec encarts translated into English.
https://www.ophq.gouv.qc.ca/fileadmin/documents/Guide_Parcours_scolaire_English.pdf;application/pdf;"<span class=""hors-champ"">Guide to the education of your child with a disability </span>Printable version (PDF)<img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fe";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/Family_support_guide__Part_one.pdf;application/pdf;"Printable version (PDF)<img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/publications/guides-de-loffice/guides-pour-les-personnes-handicapees-leur-famille-et-leurs-proches/soutien-a-la-famille-2018.html;text/html;Soutien à la famille 2018 - Office des personnes handicapées du Québec;utf-8;Les diverses parties du Guide en soutien à la famille sont disponibles en téléchargement dans cette page. Ce guide se veut un outil pour aider les parents d’un enfant ou d’un adulte handicapé. 
https://www.ophq.gouv.qc.ca/fileadmin/documents/Tableau_synthse_loi_2007-06-05-vfinale_couleur.ang.pdf;application/pdf;"Printable version (PDF)<img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/DD2084_Politique_ENG_V7.pdf;application/pdf;"Printable version (PDF)<img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-1_Information-generale_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-2_Incapacite-motrice_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-3_Trouble-sante-mentale_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-4_Incapacite-visuelle_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-5_Incapacite-auditive_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-6_Incapacite-intellectuelle_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-7_Trouble-spectre-autisme_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/fileadmin/documents/MALPH/MALPH_Capsule-8_Incapacite-langage_AN.pdf;application/pdf;"<span class=""texteAnglais"">Printable version (PDF)</span><img src=""fileadmin/templates/images/download.gif"" alt=""Ce document hébergé dans le site Web de l'Office se téléchargera dans une nouvelle fenêtre."">";utf-8;
https://www.ophq.gouv.qc.ca/publications/guides-de-loffice/guides-pour-le-grand-public/autoformation-mieux-accueillir-les-personnes-handicapees.html;text/html;Autoformation Mieux accueillir les personnes handicapées - Office des personnes handicapées du Québec;utf-8;Formation en ligne visant à mieux accueillir une personne handicapée dans le cadre de votre travail.
https://www.ophq.gouv.qc.ca/faq/faq-politique-sur-lacces-aux-documents-et-aux-services.html;text/html;FAQ - Politique sur l’accès aux documents et aux services - Office des personnes handicapées du Québec;utf-8;Cette foire aux questions fournit des réponses sur le but et les orientations de la politique gouvernementale sur L'accès aux documents et aux services ainsi que l'application de ses différentes orientations visant à mettre en place au sein de l'Administration publique toutes les conditions permettant aux personnes handicapées d'avoir accès, en toute égalité, aux services et aux documents offerts au public.
https://www.ophq.gouv.qc.ca/faq/faq-prix-a-part-entiere.html;text/html;FAQ - Prix À part entière - Office des personnes handicapées du Québec;utf-8;Vos questions concernant le Prix À part entière 2018 trouveront des réponses dans cette foire aux questions.
https://www.ophq.gouv.qc.ca/faq/faq-programmes-de-soutien-aux-organismes-de-promotion.html;text/html;FAQ - Programmes de soutien aux organismes de promotion - Office des personnes handicapées du Québec;utf-8;Cette foire aux questions explique les principales conditions pour soumettre une demande de soutien financier ainsi que les projets admissibles au Programme de soutien aux organismes de promotion de l'Office. 
https://www.ophq.gouv.qc.ca/faq/faq-personnes-handicapees-integration-et-maintien-en-emploi.html;text/html;FAQ - Personnes handicapées : intégration et maintien en emploi - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/loi-et-politiques/loi-assurant-lexercice-des-droits-des-personnes-handicapees/definition-personne-handicapee.html;text/html;Définition : personne handicapée - Office des personnes handicapées du Québec;utf-8;Définition d'une personne handicapée selon la Loi.
https://www.ophq.gouv.qc.ca/loi-et-politiques/loi-assurant-lexercice-des-droits-des-personnes-handicapees/responsabilites-generales-des-ministeres-des-organismes-publics-et-des-municipalites/article-612-consultation-du-ministre.html;text/html;Article 61.2 - Consultation du ministre - Office des personnes handicapées du Québec;utf-8;Présentation de l'article 61.2 de la Loi concernant la consultation du ministre responsable de la Loi dans le cadre de l'application de la clause d'impact pour les personnes handicapées. 
https://www.ophq.gouv.qc.ca/loi-et-politiques/loi-assurant-lexercice-des-droits-des-personnes-handicapees/responsabilites-particulieres-a-legard-des-personnes-handicapees/article-63-integration-et-maintien-en-emploi-des-personnes-handicapees.html;text/html;Article 63 - Intégration et maintien en emploi des personnes handicapées - Office des personnes handicapées du Québec;utf-8;Présentation de l'article 63 de la loi concernant l'intégration et le maintien en emploi des personnes handicapées. 
https://www.ophq.gouv.qc.ca/loi-et-politiques/loi-assurant-lexercice-des-droits-des-personnes-handicapees/dispositions-diverses/article-742-rapport-independant.html;text/html;Article 74.2 - Rapport indépendant - Office des personnes handicapées du Québec;utf-8;Présentation de l'article 74.2 concernant la production de rapports indépendants de la mise en œuvre de la Loi. 
https://www.ophq.gouv.qc.ca/publications/cyberbulletins-de-loffice/lapprovisionnement-accessible.html;text/html;L'Approvisionnement accessible - Office des personnes handicapées du Québec;utf-8;Ce bulletin semestriel offre un vaste éventail de renseignements et d'outils en lien avec l'achat et la location de biens et de services accessibles aux personnes handicapées. Vous pouvez télécharger sur cette page les numéros de L'Approvisionnement accessible en version imprimable et en version accessible. Il est possible aussi de s'abonner à ce cyberbulletin en remplissant le formulaire « Abonnement aux bulletins de l'Office ». 
https://www.ophq.gouv.qc.ca/wwwquebecca/gouvernement/ministeres-et-organismes/office-personnes-handicapees/qui-sommes-nous.html;text/html;mission de l’Office;utf-8;
https://www.ophq.gouv.qc.ca/publications/outil-de-recherche.html?tx_ccwdocumentation_ccwdocumentation[uid]=8305;text/html;Outil de recherche - Office des personnes handicapées du Québec;utf-8;Page de recherche des publications de l’Office des personnes handicapées du Québec.
https://www.ophq.gouv.qc.ca/publications/outil-de-recherche.html?tx_ccwdocumentation_ccwdocumentation[uid]=6526;text/html;Outil de recherche - Office des personnes handicapées du Québec;utf-8;Page de recherche des publications de l’Office des personnes handicapées du Québec.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020/ceremonie-virtuelle.html;text/html;Cérémonie virtuelle - Office des personnes handicapées du Québec;utf-8;Animée par Ève-Marie Lortie, la cérémonie virtuelle de l’édition 2020 du Prix À part entière a eu lieu le 23 février 2021. 
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020/laureates-et-laureats.html;text/html;Lauréates et lauréats - Office des personnes handicapées du Québec;utf-8;Présentation des lauréats et lauréates de la 7e édition du Prix À part entière en 2020. Ce Prix rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées. 
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020/mot-du-porte-parole.html;text/html;Mot du porte-parole - Office des personnes handicapées du Québec;utf-8;Stéphane Laporte, porte-parole du Prix À part entière, invite les Québécoises, les Québécois ainsi que les organisations à soumettre leur candidature au Prix À part entière.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020/mot-du-president.html;text/html;Mot du président - Office des personnes handicapées du Québec;utf-8;Martin Trépanier, président du conseil d’administration de l’Office, invite les personnes et les organisations qui font une différence dans la vie des personnes handicapées à soumettre leur candidature au Prix À part entière.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020/finalistes.html;text/html;Finalistes - Office des personnes handicapées du Québec;utf-8;Présentation des finalistes de la 6e édition du Prix À part entière en 2018. Ce Prix rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées. 
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020/remise-du-prix-et-des-bourses.html;text/html;Remise du Prix et des bourses - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2020/pour-information.html;text/html;Pour information - Office des personnes handicapées du Québec;utf-8;Communiquez avec nous pour toute question ou commentaire concernant le Prix À part entière 2020, sixième édition. Voir ses coordonnées dans la page.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2018.html;text/html;Édition 2018 - Office des personnes handicapées du Québec;utf-8;Le Prix À part entière rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées. Soumettez une candidature pour cette 6e édition!  
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2016.html;text/html;Édition 2016 - Office des personnes handicapées du Québec;utf-8;Compte rendu et présentation des lauréats de la 5e édition du Prix À part entière en 2016. Ce Prix rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées. 
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2014/laureates-et-laureats-nationaux.html;text/html;Lauréates et lauréats nationaux - Office des personnes handicapées du Québec;utf-8;Présentation des lauréats et lauréates de la 4e édition du Prix À part entière qui a eu lieu en 2014. Ce Prix rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées. 
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2012.html;text/html;Édition 2012 - Office des personnes handicapées du Québec;utf-8;Présentation du lauréat national de la 3e édition du Prix À part entière en 2012. Ce Prix rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2010.html;text/html;Édition 2010 - Office des personnes handicapées du Québec;utf-8;Présentation du lauréat national de la 2e édition du Prix À part entière en 2010. Ce Prix rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere/edition-2008.html;text/html;Édition 2008 - Office des personnes handicapées du Québec;utf-8;Présentation des lauréats nationaux de la 1re édition du Prix À part entière en 2008. Ce Prix rend hommage aux individus et aux organisations qui contribuent à accroître la participation sociale des personnes handicapées.
https://www.ophq.gouv.qc.ca/evenements/prix-a-part-entiere.html;text/html;"<img src=""fileadmin/_processed_/b/6/csm_OPHQ_Logo-PrixApe_2020_color1_a9bce0e43f.jpg"" width=""250"" height=""219"" alt=""Logo du Prix À part entière 2020, septième édition."" />";utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/page/1.html?no_cache=1&cHash=509c17d7121dc6f9b52a915e29c8f1ad;text/html;Quoi de neuf? - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/page/2.html?no_cache=1&cHash=8d269f1d9771802eb52f34089a2b7c63;text/html;Quoi de neuf? - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/page/3.html?no_cache=1&cHash=6f756df9a50ee5247fe09ae2f50cace7;text/html;Quoi de neuf? - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/page/4.html?no_cache=1&cHash=1c3e3bb495735e72f55d530ad5debbdb;text/html;Quoi de neuf? - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/lexperience-de-la-maltraitance-chez-les-aines-ayant-des-incapacites-mise-en-lumiere-dans-une-etude.html?no_cache=1&cHash=ae9f63bbb2b7cc317e5ab0137658735e;text/html;L’expérience de la maltraitance chez les aînés ayant des incapacités mise en lumière dans une étude  - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/nouvelle-edition-dexpress-o-2.html?no_cache=1&cHash=27ea507c8e95c202139499c0a7a22073;text/html;Nouvelle édition d'Express-O - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/acces-au-bureau-de-loffice.html?no_cache=1&cHash=a0f196a1e081ed96a9666b918352da48;text/html;Accès au bureau de l'Office - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/utilisation-dinternet-chez-les-personnes-avec-incapacite-volume-9.html?no_cache=1&cHash=fb97e7b59fffe31488ff1c4a68fc984b;text/html;Utilisation d’Internet chez les personnes avec incapacité – volume 9 - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/besoin-daide-pour-les-activites-de-la-vie-quotidienne-volume-6.html?no_cache=1&cHash=d220aa72e3bd7ca61dbb56b5e2df89bc;text/html;Besoin d’aide pour les activités de la vie quotidienne – Volume 6 - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/publications/actualites/quoi-de-neuf/detail/item/loffice-maintenant-sur-linkedin.html?no_cache=1&cHash=e7aa3bf6c802e6c856d50bd2cc618fe2;text/html;L’Office maintenant sur LinkedIn - Office des personnes handicapées du Québec;utf-8;
https://www.ophq.gouv.qc.ca/fr/publications/publications-in-english.html;text/html;Publications in English - Office des personnes handicapées du Québec;utf-8;Download the Office des personnes handicapées du Québec publications translated into English: posters, inserts, guides, policies and much more await you!
https://www.ophq.gouv.qc.ca/fr/services-directs/nos-services-directs-a-la-population.html;text/html;Services directs;utf-8;
https://www.ophq.gouv.qc.ca/fr/services-directs/programmes-mesures-et-services.html;text/html;Programmes, mesures et services - Office des personnes handicapées du Québec;utf-8;
